"","fname","province","IOIC","constrained","type","Direct.Multiplier","Indirect.Multiplier","Induced.Multiplier","Total.Multiplier"
"77","data/British Columbia summary.xlsx","British Columbia","BS115300",FALSE,"GDP",0.498001766554206,0.298892728352429,0.302783784202985,1.09967825051369
"78","data/British Columbia summary.xlsx","British Columbia","BS115300",FALSE,"Jobs",0.00638379734685899,0.00207175209727629,0.00255383273669618,0.0110093819826499
"79","data/British Columbia summary.xlsx","British Columbia","BS321000",TRUE,"Output",1,0.241241581705239,0.190823965678825,1.43206554738406
"80","data/British Columbia summary.xlsx","British Columbia","BS321000",TRUE,"GDP",0.19029864325767,0.128139324075297,0.124340931726728,0.442778899059696
"81","data/British Columbia summary.xlsx","British Columbia","BS321000",TRUE,"Jobs",0.0024366763134369,0.00115318009197535,0.00105054958370632,0.00464040598911857
"82","data/British Columbia summary.xlsx","British Columbia","BS321000",FALSE,"Output",1,0.348815850587597,0.272287846569959,1.62110366100794
"83","data/British Columbia summary.xlsx","British Columbia","BS321000",FALSE,"GDP",0.19029864325767,0.179789106605723,0.166557891227714,0.536645621924453
"84","data/British Columbia summary.xlsx","British Columbia","BS321000",FALSE,"Jobs",0.0024366763134369,0.00155470931635446,0.00140720666419526,0.00539859216110553
"85","data/British Columbia summary.xlsx","British Columbia","BS321100",TRUE,"Output",1,0.220554298447332,0.180434404163932,1.40098870261126
"86","data/British Columbia summary.xlsx","British Columbia","BS321100",TRUE,"GDP",0.118927651813413,0.117231945335175,0.117575218238062,0.353734815386649
"87","data/British Columbia summary.xlsx","British Columbia","BS321100",TRUE,"Jobs",0.00210429344278785,0.00101493714444869,0.00099340489956977,0.0041126354868063
"88","data/British Columbia summary.xlsx","British Columbia","BS321100",FALSE,"Output",1,0.31757072999898,0.256444983109308,1.57401567937301
"89","data/British Columbia summary.xlsx","British Columbia","BS321100",FALSE,"GDP",0.118927651813413,0.163944783722462,0.156893712507655,0.439766130157035
"90","data/British Columbia summary.xlsx","British Columbia","BS321100",FALSE,"Jobs",0.00210429344278785,0.0013752393044103,0.00132558216122496,0.00480511478442341
"91","data/British Columbia summary.xlsx","British Columbia","BS321200",TRUE,"Output",1,0.230797588150824,0.198655963155542,1.42945355130637
"92","data/British Columbia summary.xlsx","British Columbia","BS321200",TRUE,"GDP",0.308541129032691,0.122964277612384,0.129446030094226,0.560951436739301
"93","data/British Columbia summary.xlsx","British Columbia","BS321200",TRUE,"Jobs",0.00248818211430279,0.00112002762817843,0.00109379010223114,0.00470199984471236
"94","data/British Columbia summary.xlsx","British Columbia","BS321200",FALSE,"Output",1,0.339163328549988,0.282283361521581,1.62144665461816
"95","data/British Columbia summary.xlsx","British Columbia","BS321200",FALSE,"GDP",0.308541129032691,0.174725740704593,0.172707373344367,0.65597422428396
"96","data/British Columbia summary.xlsx","British Columbia","BS321200",FALSE,"Jobs",0.00248818211430279,0.00151887680245321,0.00145895363717857,0.00546601242359713
"97","data/British Columbia summary.xlsx","British Columbia","BS321900",TRUE,"Output",1,0.313100367112894,0.215935407341709,1.5290357744546
"98","data/British Columbia summary.xlsx","British Columbia","BS321900",TRUE,"GDP",0.308707620829315,0.165748580652569,0.140689482589086,0.61514568407097
"99","data/British Columbia summary.xlsx","British Columbia","BS321900",TRUE,"Jobs",0.003407135993989,0.00160262041981869,0.00118853079009937,0.00619828720390706
"100","data/British Columbia summary.xlsx","British Columbia","BS321900",FALSE,"Output",1,0.452209355425135,0.312214538900375,1.76442385022828
"101","data/British Columbia summary.xlsx","British Columbia","BS321900",FALSE,"GDP",0.308707620829315,0.23236122117088,0.190869437495585,0.731938256115192
"102","data/British Columbia summary.xlsx","British Columbia","BS321900",FALSE,"Jobs",0.003407135993989,0.00213213296229192,0.00161270537119856,0.00715197416537691
"103","data/British Columbia summary.xlsx","British Columbia","BS322000",TRUE,"Output",1,0.402969661594673,0.185632785549674,1.58860244714435
"104","data/British Columbia summary.xlsx","British Columbia","BS322000",TRUE,"GDP",0.238135395802966,0.212950200727326,0.12092613874727,0.572011735277562
"105","data/British Columbia summary.xlsx","British Columbia","BS322000",TRUE,"Jobs",0.00150932980716533,0.00167460792562507,0.00102124804614313,0.00420518577893353
"106","data/British Columbia summary.xlsx","British Columbia","BS322000",FALSE,"Output",1,0.575332777678363,0.274997637853721,1.85033037224921
"107","data/British Columbia summary.xlsx","British Columbia","BS322000",FALSE,"GDP",0.238135395802966,0.291750533773586,0.167946086886133,0.697831993513965
"108","data/British Columbia summary.xlsx","British Columbia","BS322000",FALSE,"Jobs",0.00150932980716533,0.00224984600334959,0.00141948739679129,0.00517866304820554
"109","data/British Columbia summary.xlsx","British Columbia","BS322100",TRUE,"Output",1,0.422495483784665,0.185338868362035,1.6078343521467
"110","data/British Columbia summary.xlsx","British Columbia","BS322100",TRUE,"GDP",0.226695023494597,0.223165946684193,0.120731854811017,0.570592824989807
"111","data/British Columbia summary.xlsx","British Columbia","BS322100",TRUE,"Jobs",0.00134539917671753,0.00173033152191519,0.0010195383820011,0.00409526908063382
"112","data/British Columbia summary.xlsx","British Columbia","BS322100",FALSE,"Output",1,0.600697263552017,0.275574314805754,1.8762715341858
"113","data/British Columbia summary.xlsx","British Columbia","BS322100",FALSE,"GDP",0.226695023494597,0.304664267778113,0.168271502979692,0.699630770832282
"114","data/British Columbia summary.xlsx","British Columbia","BS322100",FALSE,"Jobs",0.00134539917671753,0.00232098649180859,0.00142227384080205,0.00508865934695948
"115","data/British Columbia summary.xlsx","British Columbia","BS322200",TRUE,"Output",1,0.208319927006228,0.188562798090999,1.39688272509723
"116","data/British Columbia summary.xlsx","British Columbia","BS322200",TRUE,"GDP",0.352182600141038,0.111111096610459,0.122862923592051,0.586156620343547
"117","data/British Columbia summary.xlsx","British Columbia","BS322200",TRUE,"Jobs",0.00314352750668187,0.00111910848884689,0.00103829140924561,0.00530092740477438
"118","data/British Columbia summary.xlsx","British Columbia","BS322200",FALSE,"Output",1,0.32247835777415,0.269248839496868,1.59172716285141
"119","data/British Columbia summary.xlsx","British Columbia","BS322200",FALSE,"GDP",0.352182600141038,0.16301562715199,0.164702066953931,0.679900275997556
"120","data/British Columbia summary.xlsx","British Columbia","BS322200",FALSE,"Jobs",0.00314352750668187,0.0015406580847509,0.00139170979156363,0.00607589525647415
"121","data/Manitoba summary.xlsx","Manitoba","Total Sector",TRUE,"Output",1,0.216327796611659,0.158026965579792,1.37435476219145
"122","data/Manitoba summary.xlsx","Manitoba","Total Sector",TRUE,"GDP",0.332564860334935,0.121007825489222,0.104128204943288,0.557700890767445
"123","data/Manitoba summary.xlsx","Manitoba","Total Sector",TRUE,"Jobs",0.00378335224169083,0.00101732955176268,0.000911597320103362,0.00571227911355687
"124","data/Manitoba summary.xlsx","Manitoba","Total Sector",FALSE,"Output",1,0.405334267352826,0.277062765652992,1.68239698500995
"125","data/Manitoba summary.xlsx","Manitoba","Total Sector",FALSE,"GDP",0.332564860334935,0.211995953922991,0.167481314941931,0.712042103752467
"126","data/Manitoba summary.xlsx","Manitoba","Total Sector",FALSE,"Jobs",0.00378335224169083,0.00166710762156166,0.00145630749423096,0.00690676718107511
"127","data/Manitoba summary.xlsx","Manitoba","BS113000",TRUE,"Output",1,0.150538417352013,0.156470495778002,1.30700891313001
"128","data/Manitoba summary.xlsx","Manitoba","BS113000",TRUE,"GDP",0.405108561469755,0.0798785428956973,0.103051597608484,0.588038701973936
"129","data/Manitoba summary.xlsx","Manitoba","BS113000",TRUE,"Jobs",0.00452763052792099,0.000745387171450499,0.000902978179805771,0.00617599587917726
"130","data/Manitoba summary.xlsx","Manitoba","BS113000",FALSE,"Output",1,0.595297101058132,0.294593745074695,1.8898908006324
"131","data/Manitoba summary.xlsx","Manitoba","BS113000",FALSE,"GDP",0.405108561469755,0.270213071987714,0.177772596530093,0.853094205863374
"132","data/Manitoba summary.xlsx","Manitoba","BS113000",FALSE,"Jobs",0.00452763052792099,0.00161178625816044,0.00154264623891923,0.0076820628577752
"133","data/Manitoba summary.xlsx","Manitoba","BS115300",TRUE,"Output",1,0.121687821906572,0.179265577268925,1.3009533991755
"134","data/Manitoba summary.xlsx","Manitoba","BS115300",TRUE,"GDP",0.525186071238703,0.0645516120586372,0.118026576970118,0.707764260267458
"135","data/Manitoba summary.xlsx","Manitoba","BS115300",TRUE,"Jobs",0.00628654970760234,0.000564421909232919,0.00103495772829885,0.0078859293451341
"136","data/Manitoba summary.xlsx","Manitoba","BS115300",FALSE,"Output",1,0.779636117572155,0.353279045511274,2.13291509721309
"137","data/Manitoba summary.xlsx","Manitoba","BS115300",FALSE,"GDP",0.525186071238703,0.33884004921954,0.213119910374507,1.07714599591331
"138","data/Manitoba summary.xlsx","Manitoba","BS115300",FALSE,"Jobs",0.00628654970760234,0.00176231818024474,0.00184128725887391,0.00989015490507741
"139","data/Manitoba summary.xlsx","Manitoba","BS321000",TRUE,"Output",1,0.226068124862867,0.172887493287204,1.39895561815007
"140","data/Manitoba summary.xlsx","Manitoba","BS321000",TRUE,"GDP",0.362499606162765,0.124798977351894,0.113925017926236,0.601223601440894
"141","data/Manitoba summary.xlsx","Manitoba","BS321000",TRUE,"Jobs",0.00467563565329721,0.00110598040051987,0.000997376813355805,0.00677899286717288
"142","data/Manitoba summary.xlsx","Manitoba","BS321000",FALSE,"Output",1,0.403054756748442,0.301247776969302,1.70430248028983
"143","data/Manitoba summary.xlsx","Manitoba","BS321000",FALSE,"GDP",0.362499606162765,0.213507071161877,0.182115450816268,0.75812209981322
"144","data/Manitoba summary.xlsx","Manitoba","BS321000",FALSE,"Jobs",0.00467563565329721,0.00179168212073588,0.00158412193212029,0.00805143950975778
"145","data/Manitoba summary.xlsx","Manitoba","BS321100",TRUE,"Output",1,0.298185906006445,0.128258762031402,1.42644466803785
"146","data/Manitoba summary.xlsx","Manitoba","BS321100",TRUE,"GDP",0.208622967416937,0.175457199099902,0.0844688383338579,0.468549004850697
"147","data/Manitoba summary.xlsx","Manitoba","BS321100",TRUE,"Jobs",0.00286321040089884,0.0013480117040607,0.000738398247656115,0.00494962035261566
"148","data/Manitoba summary.xlsx","Manitoba","BS321100",FALSE,"Output",1,0.521583194798271,0.244143713473544,1.76572684930512
"149","data/Manitoba summary.xlsx","Manitoba","BS321100",FALSE,"GDP",0.208622967416937,0.287703420853024,0.147217285736993,0.643543642743864
"150","data/Manitoba summary.xlsx","Manitoba","BS321100",FALSE,"Jobs",0.00286321040089884,0.00221954990979097,0.00128067683608623,0.00636343693013989
"151","data/Manitoba summary.xlsx","Manitoba","BS321200",TRUE,"Output",1,0.223015373907076,0.161021458826109,1.38403683273318
"152","data/Manitoba summary.xlsx","Manitoba","BS321200",TRUE,"GDP",0.286064443944611,0.118197698043358,0.106094602818078,0.510356744806046
"153","data/Manitoba summary.xlsx","Manitoba","BS321200",TRUE,"Jobs",0.00372914395787555,0.00111560460435952,0.000928750845824752,0.00577349940805982
"154","data/Manitoba summary.xlsx","Manitoba","BS321200",FALSE,"Output",1,0.416768454953951,0.285366309020803,1.70213471146312
"155","data/Manitoba summary.xlsx","Manitoba","BS321200",FALSE,"GDP",0.286064443944611,0.212135539714498,0.172422997651603,0.670622953468393
"156","data/Manitoba summary.xlsx","Manitoba","BS321200",FALSE,"Jobs",0.00372914395787555,0.00183825478217716,0.00150033045266169,0.00706772899964556
"157","data/Manitoba summary.xlsx","Manitoba","BS321900",TRUE,"Output",1,0.205109649851888,0.195267853181478,1.40037750303337
"158","data/Manitoba summary.xlsx","Manitoba","BS321900",TRUE,"GDP",0.463967803030303,0.113126159589706,0.12869564552771,0.705789608147719
"159","data/Manitoba summary.xlsx","Manitoba","BS321900",TRUE,"Jobs",0.00590238320707071,0.00102204893075205,0.0011270902607556,0.00805152239857836
"160","data/Manitoba summary.xlsx","Manitoba","BS321900",FALSE,"Output",1,0.355793844388282,0.330362096035295,1.68615588813885
"161","data/Manitoba summary.xlsx","Manitoba","BS321900",FALSE,"GDP",0.463967803030303,0.190734131840766,0.199899112552887,0.85460101970228
"162","data/Manitoba summary.xlsx","Manitoba","BS321900",FALSE,"Jobs",0.00590238320707071,0.00162308372985283,0.00173842124196351,0.00926388798668377
"163","data/Manitoba summary.xlsx","Manitoba","BS322000",TRUE,"Output",1,0.216534109507837,0.142245199964452,1.35877930947229
"164","data/Manitoba summary.xlsx","Manitoba","BS322000",TRUE,"GDP",0.287745005567963,0.123421381296601,0.0937328580522721,0.504899244916835
"165","data/Manitoba summary.xlsx","Manitoba","BS322000",TRUE,"Jobs",0.00270467080054929,0.000970221950446148,0.00082043600726756,0.004495328758263
"166","data/Manitoba summary.xlsx","Manitoba","BS322000",FALSE,"Output",1,0.375032346290459,0.247865326644415,1.62289763080116
"167","data/Manitoba summary.xlsx","Manitoba","BS322000",FALSE,"GDP",0.287745005567963,0.200062941325853,0.14986420018715,0.637672124741764
"168","data/Manitoba summary.xlsx","Manitoba","BS322000",FALSE,"Jobs",0.00270467080054929,0.00154206207993679,0.00130325181255578,0.00554998453818698
"169","data/Manitoba summary.xlsx","Manitoba","BS322100",TRUE,"Output",1,0.344033633757048,0.164430327396379,1.50846396115343
"170","data/Manitoba summary.xlsx","Manitoba","BS322100",TRUE,"GDP",0.259373092926491,0.20269263084226,0.108327503182418,0.570393226951169
"171","data/Manitoba summary.xlsx","Manitoba","BS322100",TRUE,"Jobs",0.00217864077669903,0.00137845223411262,0.000947386787902358,0.00450447979871401
"172","data/Manitoba summary.xlsx","Manitoba","BS322100",FALSE,"Output",1,0.573374281978663,0.296092116388068,1.86946634297938
"173","data/Manitoba summary.xlsx","Manitoba","BS322100",FALSE,"GDP",0.259373092926491,0.313476963482136,0.178835053874718,0.75168508091667
"174","data/Manitoba summary.xlsx","Manitoba","BS322100",FALSE,"Jobs",0.00217864077669903,0.00219069872939507,0.00155553959037068,0.00592487889285868
"175","data/Manitoba summary.xlsx","Manitoba","BS322200",TRUE,"Output",1,0.143050935311427,0.129459006502334,1.27250994181376
"176","data/Manitoba summary.xlsx","Manitoba","BS322200",TRUE,"GDP",0.304096895593591,0.0777341281599493,0.0853213690180875,0.467152392771628
"177","data/Manitoba summary.xlsx","Manitoba","BS322200",TRUE,"Jobs",0.00300784335041839,0.000734942193735226,0.00074726909639552,0.00449005464054913
"178","data/Manitoba summary.xlsx","Manitoba","BS322200",FALSE,"Output",1,0.260719802021905,0.220070261426122,1.48079002895292
"179","data/Manitoba summary.xlsx","Manitoba","BS322200",FALSE,"GDP",0.304096895593591,0.134697816275624,0.133167116019172,0.571961809599406
"180","data/Manitoba summary.xlsx","Manitoba","BS322200",FALSE,"Jobs",0.00300784335041839,0.00116822633285466,0.00115784807999687,0.00533391763651203
"181","data/New Brunswick summary.xlsx","New Brunswick","Total Sector",TRUE,"Output",1,0.260183471621649,0.116863658824327,1.37704713044598
"182","data/New Brunswick summary.xlsx","New Brunswick","Total Sector",TRUE,"GDP",0.303420567821056,0.118000446563899,0.0729382372000817,0.494359251585038
"183","data/New Brunswick summary.xlsx","New Brunswick","Total Sector",TRUE,"Jobs",0.00265920539495718,0.0010948097257231,0.000716538761237318,0.0044705538819176
"184","data/New Brunswick summary.xlsx","New Brunswick","Total Sector",FALSE,"Output",1,0.460713915976477,0.232067407670288,1.69278126900969
"185","data/New Brunswick summary.xlsx","New Brunswick","Total Sector",FALSE,"GDP",0.303420567821056,0.220164336869472,0.135000113194167,0.658584988915621
"186","data/New Brunswick summary.xlsx","New Brunswick","Total Sector",FALSE,"Jobs",0.00265920539495718,0.00193551636822057,0.00128991738048252,0.00588463894279392
"187","data/New Brunswick summary.xlsx","New Brunswick","BS113000",TRUE,"Output",1,0.433257186290086,0.14424143698123,1.57749862327132
"188","data/New Brunswick summary.xlsx","New Brunswick","BS113000",TRUE,"GDP",0.366670011630604,0.128286427166582,0.0900522804953438,0.58500871929253
"189","data/New Brunswick summary.xlsx","New Brunswick","BS113000",TRUE,"Jobs",0.00374301464600685,0.00133109243016341,0.00088473201237499,0.00595883908854525
"190","data/New Brunswick summary.xlsx","New Brunswick","BS113000",FALSE,"Output",1,0.630557514010415,0.274730269861828,1.90528772791073
"191","data/New Brunswick summary.xlsx","New Brunswick","BS113000",FALSE,"GDP",0.366670011630604,0.228448606930276,0.159809177205969,0.754927766095274
"192","data/New Brunswick summary.xlsx","New Brunswick","BS113000",FALSE,"Jobs",0.00374301464600685,0.00216987642458898,0.00152991372650887,0.00744280459134386
"193","data/New Brunswick summary.xlsx","New Brunswick","BS115300",TRUE,"Output",1,0.204472098807317,0.2387479972391,1.44322009604642
"194","data/New Brunswick summary.xlsx","New Brunswick","BS115300",TRUE,"GDP",0.638800849059347,0.0516064201708315,0.149123549507067,0.839530818737245
"195","data/New Brunswick summary.xlsx","New Brunswick","BS115300",TRUE,"Jobs",0.00938617661597511,0.00060601039158937,0.00146694497043268,0.0114591319779972
"196","data/New Brunswick summary.xlsx","New Brunswick","BS115300",FALSE,"Output",1,0.441300746202809,0.430751358840032,1.87205201962769
"197","data/New Brunswick summary.xlsx","New Brunswick","BS115300",FALSE,"GDP",0.638800849059347,0.157444643880202,0.250757088441785,1.04700253610413
"198","data/New Brunswick summary.xlsx","New Brunswick","BS115300",FALSE,"Jobs",0.00938617661597511,0.00147563811023665,0.00240175860633768,0.0132635730195228
"199","data/New Brunswick summary.xlsx","New Brunswick","BS321000",TRUE,"Output",1,0.181136306471388,0.124326249542327,1.30546255601371
"200","data/New Brunswick summary.xlsx","New Brunswick","BS321000",TRUE,"GDP",0.320813705076519,0.0892715414108005,0.0776213571732881,0.487706603660608
"201","data/New Brunswick summary.xlsx","New Brunswick","BS321000",TRUE,"Jobs",0.00360027762600233,0.000855384108643387,0.000762932681245785,0.00521859441589151
"202","data/New Brunswick summary.xlsx","New Brunswick","BS321000",FALSE,"Output",1,0.327748562547232,0.234147871569622,1.56189638654923
"203","data/New Brunswick summary.xlsx","New Brunswick","BS321000",FALSE,"GDP",0.320813705076519,0.165641848939766,0.136198434182447,0.622653962977846
"204","data/New Brunswick summary.xlsx","New Brunswick","BS321000",FALSE,"Jobs",0.00360027762600233,0.00150414633854008,0.00130500426380807,0.00640942805346481
"205","data/New Brunswick summary.xlsx","New Brunswick","BS321100",TRUE,"Output",1,0.159225150223107,0.10351580424901,1.26274095447212
"206","data/New Brunswick summary.xlsx","New Brunswick","BS321100",TRUE,"GDP",0.316333707319524,0.0770436863259591,0.0646267621477968,0.45800415579328
"207","data/New Brunswick summary.xlsx","New Brunswick","BS321100",TRUE,"Jobs",0.00301756618718288,0.000724281422219336,0.000635176137797633,0.00437702374719985
"208","data/New Brunswick summary.xlsx","New Brunswick","BS321100",FALSE,"Output",1,0.276136403302018,0.194615065071769,1.47075142726442
"209","data/New Brunswick summary.xlsx","New Brunswick","BS321100",FALSE,"GDP",0.316333707319524,0.138857996928372,0.113209255321087,0.568400937772563
"210","data/New Brunswick summary.xlsx","New Brunswick","BS321100",FALSE,"Jobs",0.00301756618718288,0.00125515686919607,0.00108412818729912,0.0053568510925576
"211","data/New Brunswick summary.xlsx","New Brunswick","BS321200",TRUE,"Output",1,0.202164912948781,0.113259469672948,1.31542438262173
"212","data/New Brunswick summary.xlsx","New Brunswick","BS321200",TRUE,"GDP",0.327752432893495,0.105962285365231,0.0707028438792851,0.504417562138011
"213","data/New Brunswick summary.xlsx","New Brunswick","BS321200",TRUE,"Jobs",0.0026613205474495,0.000948923246953229,0.000694710031557831,0.00430495382596056
"214","data/New Brunswick summary.xlsx","New Brunswick","BS321200",FALSE,"Output",1,0.37850618961229,0.22005672134318,1.59856286444883
"215","data/New Brunswick summary.xlsx","New Brunswick","BS321200",FALSE,"GDP",0.327752432893495,0.197636474351931,0.127992818978258,0.65338170156511
"216","data/New Brunswick summary.xlsx","New Brunswick","BS321200",FALSE,"Jobs",0.0026613205474495,0.00168119507030995,0.00122496573561896,0.00556748118237184
"217","data/New Brunswick summary.xlsx","New Brunswick","BS321900",TRUE,"Output",1,0.251918433032859,0.231449057473686,1.48336749050654
"218","data/New Brunswick summary.xlsx","New Brunswick","BS321900",TRUE,"GDP",0.331893651835179,0.122403081304865,0.144522124520611,0.598818857660654
"219","data/New Brunswick summary.xlsx","New Brunswick","BS321900",TRUE,"Jobs",0.00740840718622557,0.00132039549854897,0.00142092968677376,0.0101497323715483
"220","data/New Brunswick summary.xlsx","New Brunswick","BS321900",FALSE,"Output",1,0.492903541529749,0.428734840619372,1.92163830438806
"221","data/New Brunswick summary.xlsx","New Brunswick","BS321900",FALSE,"GDP",0.331893651835179,0.244080392705141,0.249369484304845,0.825343487614667
"222","data/New Brunswick summary.xlsx","New Brunswick","BS321900",FALSE,"Jobs",0.00740840718622557,0.00238806485666612,0.00239387518532954,0.0121903469422614
"223","data/New Brunswick summary.xlsx","New Brunswick","BS322000",TRUE,"Output",1,0.273016412772279,0.0992646035718987,1.37228101634418
"224","data/New Brunswick summary.xlsx","New Brunswick","BS322000",TRUE,"GDP",0.260892095790854,0.1393180794496,0.0619231085459868,0.462133283786441
"225","data/New Brunswick summary.xlsx","New Brunswick","BS322000",TRUE,"Jobs",0.00140350644509296,0.00122701583133884,0.000607945656779198,0.003238467933211
"226","data/New Brunswick summary.xlsx","New Brunswick","BS322000",FALSE,"Output",1,0.514801860000836,0.211708310800771,1.72651011210641
"227","data/New Brunswick summary.xlsx","New Brunswick","BS322000",FALSE,"GDP",0.260892095790854,0.261795159106095,0.123162710504712,0.645849934280744
"228","data/New Brunswick summary.xlsx","New Brunswick","BS322000",FALSE,"Jobs",0.00140350644509296,0.00221509732129335,0.00117297458722395,0.00479157813780691
"229","data/New Brunswick summary.xlsx","New Brunswick","BS322100",TRUE,"Output",1,0.331808145236985,0.107887105001768,1.43969525023875
"230","data/New Brunswick summary.xlsx","New Brunswick","BS322100",TRUE,"GDP",0.269811101408291,0.167079548068422,0.0672986698238678,0.50418931930058
"231","data/New Brunswick summary.xlsx","New Brunswick","BS322100",TRUE,"Jobs",0.00139085273371706,0.00135323125005583,0.00066056499050201,0.0034046489742749
"232","data/New Brunswick summary.xlsx","New Brunswick","BS322100",FALSE,"Output",1,0.592181984135012,0.228964517970545,1.8211464399605
"233","data/New Brunswick summary.xlsx","New Brunswick","BS322100",FALSE,"GDP",0.269811101408291,0.300133087739336,0.133210969957208,0.703155126154899
"234","data/New Brunswick summary.xlsx","New Brunswick","BS322100",FALSE,"Jobs",0.00139085273371706,0.00239324476227186,0.00126840065377145,0.00505249792128621
"235","data/New Brunswick summary.xlsx","New Brunswick","BS322200",TRUE,"Output",1,0.135300393130833,0.0790669239531424,1.21436731708398
"236","data/New Brunswick summary.xlsx","New Brunswick","BS322200",TRUE,"GDP",0.239999873340965,0.0742885455744742,0.0493311866635353,0.363619605578974
"237","data/New Brunswick summary.xlsx","New Brunswick","BS322200",TRUE,"Jobs",0.00143314698622741,0.000931363970849897,0.000484688101801092,0.0028491990588784
"238","data/New Brunswick summary.xlsx","New Brunswick","BS322200",FALSE,"Output",1,0.33354367540311,0.171286706169366,1.50483033095837
"239","data/New Brunswick summary.xlsx","New Brunswick","BS322200",FALSE,"GDP",0.239999873340965,0.171990917732059,0.0996252803558968,0.511616044592363
"240","data/New Brunswick summary.xlsx","New Brunswick","BS322200",FALSE,"Jobs",0.00143314698622741,0.00179779789066996,0.000949444891721737,0.00418038958249635
"241","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","Total Sector",TRUE,"Output",1,0.19208247130875,0.121028092588742,1.31311056389749
"242","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","Total Sector",TRUE,"GDP",0.423600997568583,0.103645272947101,0.0782975817463254,0.605543852262009
"243","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","Total Sector",TRUE,"Jobs",0.00285457125177356,0.000846009098388977,0.000676622941386258,0.0043772032915488
"244","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","Total Sector",FALSE,"Output",1,0.396324173784475,0.245950839830341,1.64227495281741
"245","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","Total Sector",FALSE,"GDP",0.423600997568583,0.198196785009074,0.144152479293436,0.765950229635474
"246","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","Total Sector",FALSE,"Jobs",0.00285457125177356,0.00168034020686341,0.00127717094259244,0.00581208217768936
"247","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS113000",TRUE,"Output",1,0.134479903724697,0.092863257007721,1.22734316073242
"248","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS113000",TRUE,"GDP",0.51781206171108,0.0650365460269505,0.0600783840291661,0.642926991767197
"249","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS113000",TRUE,"Jobs",0.00306245359293788,0.000573517398444337,0.000519307918348008,0.00415527890973022
"250","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS113000",FALSE,"Output",1,0.370090204833562,0.190821913077942,1.56091207304828
"251","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS113000",FALSE,"GDP",0.51781206171108,0.153859536477613,0.111862715638352,0.783534290040227
"252","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS113000",FALSE,"Jobs",0.00306245359293788,0.00125020474608878,0.00099065258638772,0.00530331076048714
"253","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS115300",TRUE,"Output",1,0.248747960338641,0.211642582147575,1.46039054248622
"254","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS115300",TRUE,"GDP",0.579338842975207,0.0941570543092909,0.136945800159205,0.810441697443702
"255","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS115300",TRUE,"Jobs",0.00728925619834711,0.000725419564903944,0.00118405278028133,0.00919872854353238
"256","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS115300",FALSE,"Output",1,0.429330526608215,0.387071217130411,1.81640168274434
"257","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS115300",FALSE,"GDP",0.579338842975207,0.17925233711729,0.227066719816903,0.985657867571251
"258","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS115300",FALSE,"Jobs",0.00728925619834711,0.0014327599117324,0.00200688954139369,0.0107289054273812
"259","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321000",TRUE,"Output",1,0.164785600260028,0.142497010507983,1.30728261076801
"260","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321000",TRUE,"GDP",0.356966561008306,0.092146757817199,0.0921956837978714,0.541309002623377
"261","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321000",TRUE,"Jobs",0.00468070711753135,0.000787667145950711,0.000796925694900239,0.0062652999583823
"262","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321000",FALSE,"Output",1,0.320895384903312,0.272960649504472,1.59385598083162
"263","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321000",FALSE,"GDP",0.356966561008306,0.16808546726715,0.16003962471061,0.685091624579166
"264","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321000",FALSE,"Jobs",0.00468070711753135,0.00147398268553885,0.00141710672293459,0.00757179632900811
"265","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321100",TRUE,"Output",1,0.13810699449207,0.12257746997559,1.26068446446766
"266","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321100",TRUE,"GDP",0.34130403301716,0.074055548325317,0.0793079337623019,0.494667515104779
"267","data/Newfoundland and Labrador summary.xlsx","Newfoundland and Labrador","BS321100",TRUE,"Jobs",0.00308630801535008,0.00062350163964441,0.000685544895363916,0.00439535455035841
